dt,Npoints,t1,R1,Tamb1,Tamb2,cvol,s_t0,s_dt,s_dR,s_R1,s_Tamb1,s_Tamb2,s_cvol,mean_T2,std_T2,l95_T2,u95_T2,kur_T2,skew_T2,mean_R2,std_R2,l95_R2,u95_R2,kur_R2,skew_R2,mean_DT,std_DT,l95_DT,u95_DT,kur_DT,skew_DT
4,5,10,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.60122013804116,0.8577187088388032,91.93288083489239,95.29669343910972,0.01069176174939912,0.03535952248567812,19.533313621385158,0.007778085374130981,19.518271289300923,19.548762991128765,0.008891117879572974,0.05388676075983887,69.60136583705618,0.7705201832680173,68.1040314472072,71.1302134225985,0.009203424783637892,0.04638112678872393
4,6,10,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.46481664791283,0.8513926186292008,91.80966078454846,95.14804633929329,-0.005723564872683884,0.0329177802057372,19.52517787074125,0.006341624681513604,19.51288411693849,19.53775464513082,0.0068919848622388535,0.04354024044650592,69.46464980382935,0.7636991268636522,67.98450363855406,70.97782086644878,-0.006070213342717956,0.04280667317098507
4,7,10,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.45767818906016,0.8505691231230167,91.80161262008019,95.14003502380072,0.004735421820673658,0.03558067143876269,19.524836341902677,0.005635120336774429,19.513894747686496,19.535967060298344,0.0027776997998354425,0.03377645267515137,69.45773481801642,0.7627972090661158,67.98031584640707,70.97013027859697,0.008693458024191969,0.048516186591579
4,8,10,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.40484765608831,0.8500714833787769,91.75426297544067,95.08545023294009,0.004042873022681359,0.034613057822371236,19.5216290115751,0.00517186840683393,19.511549602764344,19.531822805218948,0.0042790497404237016,0.024871530835470838,69.40472603334865,0.7617537274621012,67.92894747396859,70.91435703570654,0.005313834056885458,0.04819637867617877
6,3,10,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.6021539921174,0.8673175249037604,91.9142756753352,95.31556849141197,0.0004513386304760836,0.029887558915045315,19.53346284606321,0.011213885724837813,19.511960970409472,19.555923487913265,0.020534312875650773,0.08814828577341952,69.60229603806692,0.7814159525003509,68.08788785372984,71.15178789371824,0.0033299460162461436,0.04256318604666567
6,4,10,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.45129787628952,0.8528440789477448,91.79135913890178,95.13459501358913,0.01420136175589537,0.031004573467801264,19.52436981673528,0.00710705554925467,19.510600729537437,19.53849986845321,0.010480764169229495,0.052449203602967835,69.45091700874761,0.7656279783169989,67.96396142623993,70.96771591610644,0.01158256952807779,0.042803821809084895
6,5,10,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.55009688086756,0.8532433333607259,91.89380013177124,95.23687086794713,0.0010320771690879305,0.033670342131546786,19.530345267093477,0.005903339585431957,19.518880798714882,19.542012641763588,-0.0006022143975625838,0.035253398794875296,69.55025289827837,0.7657383453680846,68.06701242067084,71.06813369234479,0.000539196981547363,0.045782869436075097
6,6,10,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.5484760312351,0.8503353325985878,91.89643302615976,95.22703848459464,0.0057772638030213486,0.029505969031257146,19.530179196595192,0.005305120928600097,19.519842142308537,19.540648051268768,0.0007905790992475126,0.026052779810896973,69.54852183621483,0.7627216896340128,68.07033460881266,71.05802753351303,0.004716769453380287,0.04182971836659059
8,3,10,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.5689497396926,0.858058646121237,91.9011533387016,95.26519360143104,0.0067695271120555844,0.03593378945142497,19.53147146853818,0.008354358417854073,19.515334875408985,19.548109194629184,0.013291057387579741,0.06251452772378899,69.56887319993803,0.771203404540067,68.0753030808971,71.09771246823821,0.007387670456246109,0.04768733679537668
8,4,10,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.43843989448722,0.8502825907153576,91.78706121356498,95.11910213124726,0.001919824069720022,0.03251080563319016,19.523684279294873,0.005934072554480497,19.51214228018614,19.535424684473057,0.013729470767377627,0.03745873205115333,69.43837635408978,0.762899437405619,67.96074888333699,70.95032302918455,0.003432260113648944,0.043930226430321774
10,3,10,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.58219699710158,0.8549872907046665,91.91795931905655,95.27187423705053,0.00047219480506166533,0.033450354034886214,19.53228728764499,0.00698906875933845,19.518741010925176,19.546159169004326,0.006257414404697403,0.04824361657310983,69.5821065326443,0.767782846265989,68.09268641059307,71.1050888434209,0.0016729142583855605,0.04494881891247085
10,4,10,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.5446010066357,0.8500896415127176,91.8904319040709,95.22137189611264,0.004774402185745874,0.031078401039970806,19.530019743936712,0.005454420747499154,19.519403687799574,19.54077088480523,-0.0037846860085681833,0.025935593206865296,69.54476893425796,0.7624977937630083,68.0674843134753,71.0547792701291,0.004031033422075669,0.043726922284838994
12,3,10,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.50072994575089,0.851667635820173,91.84558329173909,95.1816749459282,-0.00389956970421812,0.03104701890590851,19.5273292956928,0.00615451404507323,19.515377160806022,19.53950839757236,0.006074655056224287,0.037622644021724536,69.50060994740285,0.7640324679704646,68.01929488041588,71.01337995820775,-0.00036114122010699745,0.043446782910522
14,3,10,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.56681832597677,0.8518635689956561,91.91131043078941,95.2506998227127,0.004759010447175527,0.03304215420636902,19.53124472942348,0.0057415669257495205,19.52006932884777,19.542584903009256,0.003954212534163837,0.031009552175955652,69.56673720808958,0.7638476476924899,68.08682211934885,71.08011216030545,0.009603623169927022,0.045556577150519445
10,3,4,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.67440646947446,0.8507050841608227,92.01957084294548,95.35487858216584,0.0023468889752944477,0.032336736684412046,19.537713205972178,0.004733191279754002,19.52850156834921,19.547042116797442,-0.0015573568879627686,0.02717540165694132,69.67427691633408,0.7630340067275281,68.19444984961814,71.18540966918366,0.008117816938428835,0.044768048012228466
10,3,6,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.53401047273769,0.850325597824643,91.87696044374461,95.21067478775316,-0.0041898099139743294,0.027993666498206362,19.529351458348202,0.005181232314632195,19.51930158479909,19.539607120560955,0.0057033549180181,0.041642083333499974,69.53403777038498,0.7623718142277277,68.05142960682014,71.04264865557978,-0.0042995276375972225,0.04056029488476051
10,3,8,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.4448706408042,0.8506919604046828,91.78887663209191,95.12549931183634,0.010630221366088044,0.03026483132405937,19.523976647459744,0.005810425751645013,19.512705976805105,19.535476082745795,0.006823467090468327,0.0378814022158043,69.44461956893272,0.7632614031878726,67.96320061608168,70.95622648964569,0.009755967344214689,0.04360941938323487
10,3,12,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.40306073374123,0.8553899386123395,91.73877482612927,95.09305982617393,0.0005998428660678456,0.03527732878594385,19.521624120142953,0.008108508626223077,19.505921598241358,19.537723788192533,0.007612314644892759,0.05231957002637533,69.4031694299824,0.7686860281596436,67.91361491546293,70.92813691789154,0.0014935026409883534,0.048009298617116974
10,3,14,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.71585994787894,0.8633392077825257,92.03502262488725,95.42027650077695,0.001111010164113413,0.02931343445131773,19.540224785891127,0.010016826689462346,19.520830369556275,19.56011902623576,0.0021011468379823484,0.05524986082680116,69.71588386557589,0.7770217400077949,68.20816782848965,71.25381279024442,0.000199711111309675,0.041641835806889835
10,3,16,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.04920678806837,0.8610188009099424,91.37563473108251,94.74912059589357,0.001000606447577379,0.032124233022493544,19.500511579880378,0.010976505384090536,19.479272596044165,19.522268153272123,0.0035744019403707306,0.05604189124498631,69.04912619609672,0.7747940437571739,67.54805434090748,70.58399371388094,0.006533367942399337,0.04474025738662882
10,3,18,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.69821644418043,0.8777961271957683,91.99021412165149,95.43438153119328,0.01410715774572191,0.03332076902021522,19.539115721839142,0.013836915879896772,19.512467918732963,19.566751337490487,0.011461088977547718,0.07256762622952058,69.69787337790234,0.7930231687356128,68.15839510106169,71.27140704711718,0.01558138018461408,0.045745930591682506
10,3,20,15.39,24,24,100,0.1,0.01,0.001,0.001,0.2,0.2,1,93.41647152763333,0.8863212455691615,91.69478780814178,95.16883625338852,0.0023196898441688596,0.03574380810108129,19.522359943471752,0.01595198825654113,19.491597924077396,19.554150561192884,0.011300961066611492,0.0693467337021287,69.41638965988335,0.8024473879046977,67.86337419419138,71.00675688149597,0.0013141953109339077,0.047048798612087196
10,3,10,15.39,24,24,100,0.001,0.01,0.001,0.001,0.2,0.2,1,93.5825175303849,0.8506562705963769,91.92726107211608,95.26537065390256,0.0033816441797767105,0.03358548996320437,19.53229279878701,0.005675281180263625,19.52125869667278,19.543513644666074,0.009224040109594878,0.0360572783663945,69.58258227163891,0.7632009396510986,68.10173970667176,71.09751897257809,0.007315148126905147,0.04608859441290691
10,3,10,15.39,24,24,100,0.002,0.01,0.001,0.001,0.2,0.2,1,93.58117467065541,0.8510445635668806,91.92501345128592,95.25960510524303,0.003681398755743359,0.030855066313504473,19.53227049198354,0.005680687462829021,19.52122342936165,19.54349777124419,0.004504466958516584,0.03565407227732249,69.58128097578388,0.7636787091637116,68.0987527343484,71.09301783205449,0.007788543451614061,0.04444520199143007
10,3,10,15.39,24,24,100,0.005,0.01,0.001,0.001,0.2,0.2,1,93.58339262153632,0.8510935976297395,91.9297550799037,95.26503737459072,-6.151052440150906e-05,0.032867079670672074,19.532283060680463,0.005681392321497085,19.521214386886623,19.54351556975921,0.0019240177476418374,0.03165604420060962,69.58351611280698,0.7634835542192054,68.10279137965144,71.09494505472861,0.0012745027733660486,0.04411896913576792
10,3,10,15.39,24,24,100,0.01,0.01,0.001,0.001,0.2,0.2,1,93.58308527661536,0.8514223539502418,91.92732214006435,95.2649064519827,0.0035844568037131097,0.03393497111942466,19.53227828253688,0.005682677543046176,19.521239070773817,19.543511352388617,-0.007198471897808645,0.03388209317593877,69.58305002666155,0.7636512379497375,68.10322687176892,71.0956817542678,0.011808908167142196,0.04688438897447064
10,3,10,15.39,24,24,100,0.02,0.01,0.001,0.001,0.2,0.2,1,93.58232153394871,0.851170663846657,91.9240632440834,95.26380531221979,0.01338141025449957,0.03218565968755469,19.532276875748053,0.005740729584910052,19.521116860983938,19.543619495393223,0.007783481160135608,0.03209703720395027,69.58245731759446,0.7634054642505645,68.10197457769742,71.09627530020855,0.013892275144666844,0.045592405185075756
10,3,10,15.39,24,24,100,0.05,0.01,0.001,0.001,0.2,0.2,1,93.58285711270516,0.8526180900021385,91.92733836037577,95.26522843679278,-0.007750975659756243,0.032367689123312844,19.532275079283746,0.006033403046875736,19.520560391515076,19.544208813154384,0.0026451809629781664,0.04058858261514708,69.58300639958293,0.7649597773500038,68.10122388699129,71.0975923790347,-0.005202530670004535,0.04504308628187009
10,3,10,15.39,24,24,100,0.2,0.01,0.001,0.001,0.2,0.2,1,93.58381965720531,0.8626887926427488,91.90330607685326,95.28845305476285,0.0024360268309409072,0.029810563320819407,19.53230639246283,0.009946630071986947,19.513071166289347,19.55208429311912,0.0002762339522357493,0.057958638030829436,69.58370605062352,0.7763801635763459,68.07569827568503,71.11978865888648,0.0035599407136421846,0.041221865966178065
10,3,10,15.39,24,24,100,0.5,0.01,0.001,0.001,0.2,0.2,1,93.58537866708573,0.9180340350285628,91.80125405269324,95.39829776442488,0.004121259173784253,0.03406785518968083,19.532391591255422,0.021157784726883237,19.491465459181676,19.574392239737307,0.006654416410096342,0.05435698842164398,69.58543322712535,0.8374248437410643,67.96358376598828,71.24317803204453,0.005861561645314151,0.046198099648038005
10,3,10,15.39,24,24,100,1.0,0.01,0.001,0.001,0.2,0.2,1,93.58901948194742,1.0938941235832442,91.47080633041578,95.75640912924065,0.00960005505767958,0.04904395296767471,19.532690327336066,0.04119175456477276,19.45335048373364,19.614824803402676,0.015676455571732806,0.07154976740309948,69.58903073846726,1.0270580761944335,67.605438924054,71.62845713788795,0.01277367966355758,0.059193036389390406
10,3,10,15.39,24,24,100,2.0,0.01,0.001,0.001,0.2,0.2,1,93.61163434084142,1.6154826166631984,90.5263860747621,96.85425753148223,0.024378312933870383,0.10494014275761279,19.533967821072014,0.08185358513792304,19.378474323725822,19.69948277452465,0.03289639296027369,0.12903701044450577,69.61179727383018,1.5707247359469734,66.61515323483486,72.7722152777958,0.02637345535319424,0.11367749306307462
10,3,10,15.39,24,24,100,5.0,0.01,0.001,0.001,0.2,0.2,1,93.75233978549743,3.5561461301262893,87.27547877716243,101.20434450466576,0.16592436028846969,0.2932170368271519,19.54235602291741,0.20558017614533286,19.16931112219125,19.974904151148735,0.18284527124247374,0.3085684863105881,69.75227776863962,3.535941783232065,63.32292544385065,77.17326358441709,0.16849991381008733,0.29759428026574297
10,3,10,15.39,24,24,100,10.0,0.01,0.001,0.001,0.2,0.2,1,94.26953270756403,7.106265061702939,82.37895694190203,110.11585256702686,0.7300302332370183,0.6211937032473541,19.573103721249563,0.4199721825334738,18.872350695366148,20.51041210170147,0.7418563074497948,0.62912607839403,70.26922181370213,7.09636630298085,58.41182655262899,86.10176225649457,0.7336968668561603,0.6236405808610312
2,3,10,15.39,24,24,100,0.001,0.01,0.001,0.001,0.2,0.2,1,94.19569860677224,1.293707267370843,91.86174363590028,96.91135046387741,0.16837006492939866,0.31664872216982215,19.56866786593718,0.05797448386386268,19.481269006417733,19.698610557366795,0.4456824520883149,0.6725568844858358,70.19563456144758,1.2377974908700549,67.99121785137939,72.81580754625959,0.19990636027431252,0.3598321867165353
2,3,10,15.39,24,24,100,0.002,0.01,0.001,0.001,0.2,0.2,1,94.19498216016916,1.2948590838939142,91.85679722584118,96.91556030456982,0.16642703901490208,0.31551758750548803,19.568664919230997,0.05800543456910641,19.48122403264524,19.69865304255663,0.47258823342496825,0.677825708750321,70.1950664038025,1.2388167268805232,67.9887503181488,72.81858986421086,0.20082735758442594,0.360218999695149
2,3,10,15.39,24,24,100,0.005,0.01,0.001,0.001,0.2,0.2,1,94.19303900614759,1.2943743187540806,91.8588880742314,96.90950189372614,0.171184930956497,0.3212453994698489,19.568634077722475,0.05797789545835852,19.481253943774508,19.698573166068872,0.452702773563038,0.6724954875150086,70.19313992409151,1.238392844049429,67.99285231584616,72.81825055598485,0.20254184582429602,0.3646750507410445
2,3,10,15.39,24,24,100,0.01,0.01,0.001,0.001,0.2,0.2,1,94.19437633600691,1.2931694497811106,91.86173641189109,96.90759202130079,0.1625001124602532,0.31288613605415466,19.56863113058619,0.0580313050965647,19.481252783270143,19.698245005277148,0.4550791220484718,0.6738374553061963,70.19416242172966,1.2370946651832604,67.99285286759114,72.81526606406798,0.19562788416661547,0.3581767197702071
2,3,10,15.39,24,24,100,0.02,0.01,0.001,0.001,0.2,0.2,1,94.194745347461,1.294251543556122,91.86219315088421,96.91604401241989,0.16160473745862802,0.31436493827678824,19.568690899110432,0.058044428188658806,19.4811945086272,19.69862778361825,0.45205652144642094,0.6738688256595202,70.19473103886733,1.2384775715605763,67.99312697167464,72.82496845938951,0.19253452583047093,0.3592690644737375
2,3,10,15.39,24,24,100,0.05,0.01,0.001,0.001,0.2,0.2,1,94.1961509390432,1.2942391387667285,91.86023514535113,96.91545767858335,0.16706467886331788,0.3160413815181003,19.568714494617662,0.05809672552252092,19.481074936234908,19.699121576535312,0.462315898847268,0.6768717700441735,70.19608115266712,1.2385070940839078,67.99083222642552,72.82594526253402,0.20133257087687495,0.36178977448347605
2,3,10,15.39,24,24,100,0.2,0.01,0.001,0.001,0.2,0.2,1,94.19488823552327,1.304061126457748,91.84646706768501,96.9418344983293,0.19534403754247398,0.32719856670045633,19.568618715714887,0.05884870099811936,19.479290643749593,19.700618013902226,0.5363359879369685,0.690646002749568,70.19470097083821,1.2486431847276955,67.97461046323059,72.84981976889284,0.23379532242580492,0.37298752105185495
2,3,10,15.39,24,24,100,0.5,0.01,0.001,0.001,0.2,0.2,1,94.1958005354205,1.3601801466120313,91.7713194796308,97.08751015847464,0.30203548973847605,0.37786697662456503,19.56877965268861,0.0632294959242099,19.471363189418256,19.71243831046597,0.7586682545926746,0.7417142776839588,70.19577414078682,1.307769282521549,67.89765129861411,73.00357764158106,0.3553377838776588,0.4261996415150665
2,3,10,15.39,24,24,100,1.0,0.01,0.001,0.001,0.2,0.2,1,94.21065839811843,1.5459733530272688,91.51945771644347,97.58261747912641,0.6230802462273011,0.5037133087861895,19.569567776710706,0.07682355014248132,19.449245152794038,19.746275738146494,1.2257494073381476,0.8248701855874028,70.2103640542703,1.4993346244977186,67.63737544666535,73.50981938276745,0.7050160731456958,0.5524327805603283
2,3,10,15.39,24,24,100,2.0,0.01,0.001,0.001,0.2,0.2,1,94.25616094421069,2.135701457294727,90.64734088990059,99.04650730941297,1.178837629493069,0.6758392269111131,19.572355603860295,0.11664819778867572,19.383972770177635,19.842052117865766,1.632448090645945,0.8525643508645272,70.25624133741556,2.1024716106995536,66.7337835562642,75.00051360271729,1.2561908842736615,0.7087260017124565
2,3,10,15.39,24,24,100,5.0,0.01,0.001,0.001,0.2,0.2,1,94.55973845277127,4.576772584145977,87.28398450546813,105.19114839575616,3.855757002970595,1.1428441442055912,19.590409584216523,0.2676364653529229,19.16941481102654,20.21641456757951,4.115068792574633,1.1956487089267762,70.55988277830207,4.561304939027027,63.332516225222484,81.17192528177283,3.9049041871565136,1.1541944026324662
2,3,10,15.39,24,24,100,10.0,0.01,0.001,0.001,0.2,0.2,1,95.76496601268282,10.224936891276187,82.53962970109689,120.02904812567131,32.99383888077807,3.0620352098404076,19.662199708326497,0.6064461573268496,18.88230309268687,21.1040923612118,33.600932139094716,3.09108184897711,71.76486742399915,10.217766924153732,58.572270628704864,96.02421563968907,33.08292581924313,3.0678330531011553
